"","ageph","postal","freq","agecar","sexph","fuel","split","use","fleet","sportc","cover","power","long","lat","geo","agephGR","claimAm"
"59752",43,3290,1,"6-10","Male","Gasoil","Once","Private","No","No","MTPL","<66",5.07406451516419,51.0026588689118,"[-0.34,-0.24)","[38,51)",67.030409099
"59763",55,3500,1,"2-5","Male","Petrol","Twice","Private","No","No","MTPL","66-110",5.33336059483097,50.9269101593754,"[-0.12,-0.065)","[55,59)",1426.3793415
"59784",45,3620,1,"6-10","Male","Gasoil","Twice","Private","Yes","No","MTPL","<66",5.62769603095151,50.8890574217678,"[0.053,0.12)","[38,51)",1438.4269668
"59785",43,3620,1,">10","Male","Gasoil","Once","Professional","No","No","MTPL","<66",5.62769603095151,50.8890574217678,"[0.053,0.12)","[38,51)",549.13373608
"59801",55,3910,1,"6-10","Male","Gasoil","Once","Professional","No","No","MTPL","66-110",5.44898052852272,51.228816381769,"[-0.34,-0.24)","[55,59)",150.37221213
"59819",46,4040,1,"6-10","Male","Gasoil","Twice","Private","No","No","MTPL","66-110",5.61386419163438,50.679463671463,"[0.12,0.19)","[38,51)",143.38161473
"59821",38,4050,1,"6-10","Male","Gasoil","Twice","Private","No","No","MTPL+","66-110",5.6337937909949,50.5853409552471,"[0.053,0.12)","[38,51)",128.35926713
"59830",58,4190,1,"6-10","Male","Gasoil","Once","Private","No","No","MTPL","<66",5.61005911557526,50.4072645351052,"[-0.12,-0.065)","[55,59)",2263.6149321
"59850",46,4480,2,"6-10","Male","Gasoil","Twice","Professional","No","No","MTPL","<66",5.37818348427961,50.5574445146032,"[-0.065,-0.0057)","[38,51)",1491.0051835
"59856",61,4630,1,"2-5","Male","Gasoil","Once","Private","No","No","MTPL+","66-110",5.72144710857839,50.6200781663159,"[0.12,0.19)","[59,63)",118.79057707
"59867",45,4845,1,"6-10","Male","Petrol","Once","Private","No","No","MTPL","66-110",5.95590229861315,50.5306996753855,"[-0.0057,0.053)","[38,51)",112.5684496
"59872",28,4920,1,"6-10","Male","Petrol","Once","Private","No","No","MTPL","66-110",5.69102644219282,50.457547502733,"[-0.065,-0.0057)","[26,29)",194.22457666
"59875",73,4987,1,"6-10","Male","Gasoil","Twice","Private","No","No","MTPL","66-110",5.78787236820884,50.4082154668234,"[-0.12,-0.065)","[73,95]",1426.3793415
"59879",44,5060,1,">10","Male","Gasoil","Once","Private","No","No","MTPL","<66",4.61011609419531,50.4464320370395,"[-0.065,-0.0057)","[38,51)",1744.8977315
"59898",49,6000,1,">10","Male","Petrol","Thrice","Private","No","No","MTPL","66-110",4.43835321997811,50.4167840517472,"[-0.065,-0.0057)","[38,51)",3021.8716457
"59900",46,6180,1,">10","Male","Gasoil","Monthly","Private","No","No","MTPL","<66",4.36150364307995,50.4614537257167,"[-0.0057,0.053)","[38,51)",73.079011103
"59901",39,6180,1,"2-5","Male","Gasoil","Once","Private","No","No","MTPL+","66-110",4.36150364307995,50.4614537257167,"[-0.0057,0.053)","[38,51)",145.01771199
"59924",50,7000,1,"6-10","Male","Gasoil","Once","Private","Yes","No","MTPL+","<66",3.95800977971852,50.4563515240065,"[-0.065,-0.0057)","[38,51)",304.90903547
"59955",29,7330,3,"6-10","Male","Petrol","Once","Professional","No","No","MTPL+","66-110",3.80693473545538,50.4506486543216,"[-0.065,-0.0057)","[29,32)",18392.534439
"59967",22,7620,1,"6-10","Male","Gasoil","Once","Professional","No","No","MTPL","<66",3.38632579307631,50.5365562341129,"[-0.24,-0.18)","[17,26)",209.6435539
"59975",51,7800,1,"6-10","Male","Gasoil","Thrice","Private","No","No","MTPL","66-110",3.77463463604493,50.634778132839,"[-0.065,-0.0057)","[51,55)",2549.5849023
"59988",62,8020,2,"6-10","Male","Gasoil","Once","Private","No","No","MTPL","66-110",3.21965613232945,51.1194243918425,"[-0.12,-0.065)","[59,63)",278.33484962
"59991",44,8340,1,"6-10","Male","Gasoil","Monthly","Private","No","No","MTPL","66-110",3.31733262071837,51.2521712094266,"[-0.065,-0.0057)","[38,51)",70.401761036
"59993",49,8370,1,"6-10","Male","Petrol","Twice","Private","No","No","MTPL","66-110",3.12985636682048,51.3003384691408,"[-0.065,-0.0057)","[38,51)",62.394800185
"59996",64,8400,1,"2-5","Male","Petrol","Once","Private","No","No","MTPL","66-110",2.91536169402608,51.2099253319109,"[-0.12,-0.065)","[63,73)",3027.0774097
"60006",49,8500,1,">10","Male","Petrol","Twice","Private","No","No","MTPL","<66",3.26599388353309,50.815477076916,"[-0.24,-0.18)","[38,51)",13758.090625
"60010",69,8560,1,"6-10","Male","Petrol","Once","Private","No","No","MTPL","66-110",3.16298553843195,50.8314930860231,"[-0.24,-0.18)","[63,73)",3759.6523541
"60016",28,8660,3,">10","Male","Petrol","Thrice","Private","No","No","MTPL","66-110",2.5790038027021,51.0787855339047,"[-0.12,-0.065)","[26,29)",1721.7692657
"60040",35,8940,1,">10","Male","Petrol","Twice","Private","No","No","MTPL","66-110",3.04585739222739,50.8101748441778,"[-0.24,-0.18)","[35,38)",64.625841908
"60048",38,9000,2,"6-10","Male","Gasoil","Twice","Private","No","No","MTPL","66-110",3.70785832481243,51.058541399203,"[0.053,0.12)","[38,51)",1587.4605539
"60052",51,9000,1,"6-10","Male","Gasoil","Once","Private","No","No","MTPL","66-110",3.70785832481243,51.058541399203,"[0.053,0.12)","[51,55)",4239.1775884
"60067",55,9185,2,"2-5","Male","Gasoil","Once","Private","No","No","MTPL","66-110",3.8625043267537,51.1801471256493,"[0.053,0.12)","[55,59)",1693.2119316
"60071",33,9230,1,"6-10","Male","Gasoil","Twice","Private","No","No","MTPL","<66",3.85971467162643,50.9941792891647,"[-0.0057,0.053)","[32,35)",204.43778988
"60072",51,9230,1,"2-5","Male","Gasoil","Once","Private","No","No","MTPL","<66",3.85971467162643,50.9941792891647,"[-0.0057,0.053)","[51,55)",145.01771199
"60102",52,9970,1,"2-5","Male","Petrol","Once","Private","No","No","MTPL","66-110",3.60585053932759,51.2273122057959,"[0.053,0.12)","[51,55)",153.89230018
"60114",80,1080,1,">10","Male","Petrol","Once","Private","No","No","MTPL","<66",4.30807960911419,50.8553897635429,"[0.27,0.36]","[73,95]",867.62733671
"60126",42,1790,1,">10","Male","Petrol","Monthly","Private","No","No","MTPL+","<66",4.10504828881996,50.9041119472926,"[0.053,0.12)","[38,51)",440.45721482
"60136",35,2000,1,">10","Male","Petrol","Once","Private","No","No","MTPL","<66",4.38841775874899,51.2155085462307,"[-0.0057,0.053)","[35,38)",129.00379029
"60137",41,2000,1,">10","Male","Gasoil","Once","Private","No","No","MTPL","<66",4.38841775874899,51.2155085462307,"[-0.0057,0.053)","[38,51)",150.37221213
"60153",70,2930,1,">10","Male","Petrol","Once","Private","No","No","MTPL","<66",4.49013073445654,51.3096510323604,"[-0.0057,0.053)","[63,73)",678.06315831
"60155",58,2970,1,">10","Male","Petrol","Once","Professional","No","No","MTPL+","<66",4.57113987380847,51.256228549371,"[-0.065,-0.0057)","[55,59)",150.37221213
"60162",43,3290,1,">10","Male","Petrol","Once","Private","No","No","MTPL","<66",5.07406451516419,51.0026588689118,"[-0.34,-0.24)","[38,51)",599.90232995
"60173",69,3850,1,">10","Male","Petrol","Once","Private","No","No","MTPL","<66",5.19420141430899,50.8793884827432,"[-0.18,-0.12)","[63,73)",64.625841908
"60181",53,4040,2,"2-5","Male","Petrol","Twice","Private","No","No","MTPL","<66",5.61386419163438,50.679463671463,"[0.12,0.19)","[51,55)",2852.7586831
"60189",60,4360,1,"6-10","Male","Gasoil","Twice","Private","No","No","MTPL","<66",5.33699607375415,50.7230495759326,"[-0.065,-0.0057)","[59,63)",3021.8716457
"60190",67,4420,2,">10","Male","Petrol","Once","Private","No","No","MTPL+","<66",5.51555386024849,50.6323311818112,"[0.053,0.12)","[63,73)",2144.824355
"60197",33,4600,1,"6-10","Male","Gasoil","Twice","Private","No","No","MTPL","<66",5.67836436069866,50.7532374592693,"[0.12,0.19)","[32,35)",64.179633564
"60205",56,4800,1,">10","Male","Gasoil","Once","Private","No","No","MTPL+","<66",5.84550187660407,50.5845922911916,"[0.053,0.12)","[55,59)",195.41446558
"60236",26,6000,1,">10","Male","Petrol","Once","Private","No","No","MTPL","<66",4.43835321997811,50.4167840517472,"[-0.065,-0.0057)","[26,29)",666.23863718
"60246",43,6440,1,"2-5","Male","Petrol","Twice","Private","No","No","MTPL","<66",4.3366247551561,50.161870471518,"[-0.18,-0.12)","[38,51)",1526.9745339
"60266",47,7060,1,">10","Male","Petrol","Thrice","Private","No","No","MTPL","<66",4.03739807470075,50.5905348603939,"[-0.0057,0.053)","[38,51)",395.63806554
"60275",72,7100,1,">10","Male","Petrol","Once","Private","No","No","MTPL","<66",4.16727563811995,50.4673717065803,"[-0.065,-0.0057)","[63,73)",1426.3793415
"60286",69,7300,1,">10","Male","Petrol","Once","Private","No","No","MTPL","<66",3.77824646658229,50.4290656311582,"[-0.065,-0.0057)","[63,73)",1754.6895258
"60295",83,7500,1,">10","Male","Petrol","Once","Private","No","No","MTPL+","<66",3.37706096524916,50.5919722599019,"[-0.24,-0.18)","[73,95]",3021.8716457
"60317",67,7860,1,">10","Male","Petrol","Once","Private","Yes","No","MTPL","<66",3.81682341753955,50.7078824704401,"[-0.065,-0.0057)","[63,73)",147.59580465
"60377",25,9890,1,">10","Male","Petrol","Once","Private","No","No","MTPL","<66",3.67531717162766,50.9289516399831,"[-0.0057,0.053)","[17,26)",558.3553752
"60384",69,1000,1,"2-5","Male","Gasoil","Twice","Private","No","No","MTPL+","66-110",4.35648860980085,50.8448425917282,"[0.27,0.36]","[63,73)",1426.3793415
"60388",41,1030,2,"0-1","Male","Petrol","Monthly","Private","No","No","MTPL+++","66-110",4.37594298765491,50.861628614756,"[0.27,0.36]","[38,51)",165.0970875
"60405",35,1070,1,"6-10","Male","Petrol","Once","Private","No","No","MTPL","<66",4.28236800836164,50.828966025416,"[0.27,0.36]","[35,38)",64.625841908
"60408",30,1070,1,"2-5","Male","Gasoil","Twice","Private","No","No","MTPL+","<66",4.28236800836164,50.828966025416,"[0.27,0.36]","[29,32)",1979.5785314
"60410",28,1070,1,"2-5","Male","Petrol","Once","Private","No","No","MTPL+","<66",4.28236800836164,50.828966025416,"[0.27,0.36]","[26,29)",149.97558249
"60417",37,1083,2,"2-5","Male","Gasoil","Once","Private","No","No","MTPL+++","<66",4.29863342451464,50.8744778433735,"[0.27,0.36]","[35,38)",209.6435539
"60436",74,1170,1,"6-10","Male","Petrol","Once","Professional","No","No","MTPL+","<66",4.41291736700043,50.792935290234,"[0.27,0.36]","[73,95]",265.81622661
"60451",59,1300,1,"2-5","Male","Petrol","Once","Private","No","No","MTPL+","<66",4.58592524602753,50.7155592420248,"[0.19,0.27)","[59,63)",139.81194797
"60471",56,1400,1,"2-5","Male","Gasoil","Twice","Private","No","No","MTPL+","<66",4.31374235131719,50.591511802916,"[0.12,0.19)","[55,59)",161.97362909
"60475",63,1400,1,"2-5","Male","Gasoil","Twice","Private","No","No","MTPL+","66-110",4.31374235131719,50.591511802916,"[0.12,0.19)","[63,73)",1426.3793415
"60479",57,1410,1,"6-10","Male","Gasoil","Once","Private","No","No","MTPL+","66-110",4.39311738343363,50.709992407241,"[0.27,0.36]","[55,59)",267.87374287
"60498",29,1480,3,"2-5","Male","Gasoil","Thrice","Private","No","No","MTPL+","<66",4.1798051296423,50.6900779075629,"[0.12,0.19)","[29,32)",376.57505348
"60499",66,1480,1,"2-5","Male","Petrol","Twice","Private","No","No","MTPL+","<66",4.1798051296423,50.6900779075629,"[0.12,0.19)","[63,73)",174.56662015
"60503",70,1495,1,"6-10","Male","Petrol","Once","Private","No","No","MTPL","<66",4.51619684484435,50.5625287920868,"[0.12,0.19)","[63,73)",2134.8838247
"60525",61,1750,1,"2-5","Male","Petrol","Thrice","Private","No","No","MTPL+++","<66",4.15320828222593,50.8130648241563,"[0.12,0.19)","[59,63)",1595.2444106
"60530",75,1780,1,"2-5","Male","Petrol","Once","Private","No","No","MTPL","<66",4.29887147813295,50.9095723196896,"[0.19,0.27)","[73,95]",74.070585202
"60535",23,1820,1,"2-5","Male","Gasoil","Once","Professional","Yes","No","MTPL+","<66",4.48867733997314,50.9210672236056,"[0.19,0.27)","[17,26)",148.48822134
"60543",59,1850,1,"6-10","Male","Petrol","Once","Private","No","No","MTPL+","<66",4.37431869355624,50.9405750893572,"[0.19,0.27)","[59,63)",74.293689375
"60552",32,1850,1,"2-5","Male","Petrol","Thrice","Private","No","No","MTPL+++","66-110",4.37431869355624,50.9405750893572,"[0.19,0.27)","[32,35)",1426.3793415
"60563",51,1980,1,"2-5","Male","Gasoil","Twice","Private","No","No","MTPL","<66",4.42305193596698,50.9788594246251,"[0.12,0.19)","[51,55)",2684.8603988
"60565",38,2000,1,"6-10","Male","Petrol","Monthly","Private","No","No","MTPL+","<66",4.38841775874899,51.2155085462307,"[-0.0057,0.053)","[38,51)",4520.7846326
"60573",66,2000,1,"2-5","Male","Petrol","Once","Private","No","No","MTPL+","<66",4.38841775874899,51.2155085462307,"[-0.0057,0.053)","[63,73)",384.78032915
"60585",53,2200,1,"0-1","Male","Gasoil","Once","Private","No","No","MTPL+++","<66",4.81702322672912,51.1637881452625,"[-0.24,-0.18)","[51,55)",32420.531533
"60587",24,2200,2,"2-5","Male","Petrol","Once","Private","No","No","MTPL","<66",4.81702322672912,51.1637881452625,"[-0.24,-0.18)","[17,26)",1983.1481982
"60624",33,2630,1,"2-5","Male","Petrol","Monthly","Private","No","No","MTPL+","<66",4.37211138031105,51.1318697217678,"[-0.0057,0.053)","[32,35)",545.3657545
"60632",33,2650,1,"2-5","Male","Gasoil","Thrice","Private","No","No","MTPL+++","66-110",4.42247821890145,51.1562147668561,"[-0.0057,0.053)","[32,35)",173.77336087
"60657",67,2940,2,"2-5","Male","Gasoil","Twice","Private","No","No","MTPL+","<66",4.36648771538549,51.3282544759639,"[0.053,0.12)","[63,73)",2675.24213
"60666",51,2960,1,"2-5","Male","Gasoil","Twice","Private","No","No","MTPL","66-110",4.6177505249098,51.3359684900976,"[-0.0057,0.053)","[51,55)",1426.3793415
"60674",25,3000,1,"2-5","Male","Petrol","Monthly","Private","No","No","MTPL+++","<66",4.69711009441396,50.875853990503,"[-0.0057,0.053)","[17,26)",79.375506632
"60684",22,3050,1,"6-10","Male","Petrol","Monthly","Private","No","No","MTPL","66-110",4.65097873346724,50.8295748366161,"[0.053,0.12)","[17,26)",68.666506362
"60687",50,3070,1,"2-5","Male","Gasoil","Once","Private","No","No","MTPL+","<66",4.52719061756195,50.884667577143,"[0.19,0.27)","[38,51)",64.625841908
"60697",59,3300,1,"6-10","Male","Gasoil","Once","Private","No","No","MTPL","<66",4.93139182910253,50.8117549568885,"[-0.18,-0.12)","[59,63)",1796.1125337
"60700",27,3300,1,"2-5","Male","Gasoil","Thrice","Private","No","No","MTPL","<66",4.93139182910253,50.8117549568885,"[-0.18,-0.12)","[26,29)",145.01771199
"60701",28,3300,1,"2-5","Male","Gasoil","Once","Private","No","No","MTPL","<66",4.93139182910253,50.8117549568885,"[-0.18,-0.12)","[26,29)",145.01771199
"60721",31,3620,2,"2-5","Male","Gasoil","Once","Private","No","No","MTPL+","66-110",5.62769603095151,50.8890574217678,"[0.053,0.12)","[29,32)",27369.229968
"60722",32,3630,1,"2-5","Male","Gasoil","Monthly","Private","No","No","MTPL+","66-110",5.65932249154942,50.9734669432397,"[-0.0057,0.053)","[32,35)",831.31093533
"60736",56,3730,2,"2-5","Male","Gasoil","Monthly","Private","No","No","MTPL+++","<66",5.46415823516163,50.8452963055452,"[-0.0057,0.053)","[55,59)",768.64345226
"60744",42,3800,1,"2-5","Male","Petrol","Once","Private","No","No","MTPL+++","<66",5.20617046681723,50.8115935161719,"[-0.18,-0.12)","[38,51)",64.625841908
"60749",27,3850,1,"2-5","Male","Gasoil","Twice","Private","No","No","MTPL+","66-110",5.19420141430899,50.8793884827432,"[-0.18,-0.12)","[26,29)",64.625841908
"60767",59,3960,1,"2-5","Male","Gasoil","Monthly","Private","No","No","MTPL+++","<66",5.62223654722367,51.1418296319433,"[-0.18,-0.12)","[59,63)",887.13655711
"60787",29,4000,1,">10","Male","Petrol","Twice","Private","No","No","MTPL+","66-110",5.55794531964205,50.6472504606649,"[0.053,0.12)","[29,32)",1400.1274173
"60793",28,4000,1,"2-5","Male","Gasoil","Thrice","Private","No","No","MTPL+","<66",5.55794531964205,50.6472504606649,"[0.053,0.12)","[26,29)",64.625841908
"60805",48,4100,1,"2-5","Male","Gasoil","Thrice","Private","No","No","MTPL+","<66",5.50186115381436,50.5826294520542,"[-0.0057,0.053)","[38,51)",171.59189785
"60806",35,4100,1,"2-5","Male","Gasoil","Twice","Private","No","No","MTPL","66-110",5.50186115381436,50.5826294520542,"[-0.0057,0.053)","[35,38)",171.59189785
"60816",48,4130,1,"2-5","Male","Gasoil","Monthly","Professional","No","No","MTPL+++","66-110",5.55832069817526,50.5377033124425,"[-0.0057,0.053)","[38,51)",1239.4676239
"60822",38,4260,1,"2-5","Male","Gasoil","Thrice","Private","No","No","MTPL","<66",5.13214637998315,50.6118281813586,"[-0.12,-0.065)","[38,51)",191.37380112
"60840",63,4340,1,"2-5","Male","Petrol","Once","Private","No","No","MTPL+","<66",5.44482174065372,50.6937988338791,"[-0.0057,0.053)","[63,73)",130.78862367
"60849",84,4400,1,"2-5","Male","Petrol","Twice","Private","No","No","MTPL","<66",5.43052557383088,50.5968883811021,"[-0.0057,0.053)","[73,95]",171.59189785
"60855",65,4420,1,"6-10","Male","Gasoil","Once","Private","No","No","MTPL+","<66",5.51555386024849,50.6323311818112,"[0.053,0.12)","[63,73)",3517.4603804
"60861",52,4450,1,"2-5","Male","Gasoil","Once","Private","No","No","MTPL+","66-110",5.5308895166779,50.7160763134502,"[0.053,0.12)","[51,55)",1277.6432267
"60873",46,4470,1,"2-5","Male","Gasoil","Twice","Private","No","No","MTPL+++","<66",5.34990975915417,50.5967544457463,"[-0.065,-0.0057)","[38,51)",64.625841908
"60877",30,4480,1,"2-5","Male","Gasoil","Thrice","Private","No","No","MTPL","66-110",5.37818348427961,50.5574445146032,"[-0.065,-0.0057)","[29,32)",141.89425358
"60879",52,4500,1,"2-5","Male","Petrol","Once","Private","No","No","MTPL","<66",5.21275136164638,50.5085993765379,"[-0.12,-0.065)","[51,55)",145.01771199
"60883",32,4520,2,"0-1","Male","Gasoil","Thrice","Private","No","No","MTPL+++","66-110",5.18739332000876,50.5502629087809,"[-0.12,-0.065)","[32,35)",1594.9469384
"60900",57,4630,1,"2-5","Male","Gasoil","Monthly","Private","No","No","MTPL","66-110",5.72144710857839,50.6200781663159,"[0.12,0.19)","[55,59)",97.298208473
"60906",57,4630,1,"2-5","Male","Gasoil","Twice","Private","No","No","MTPL+","<66",5.72144710857839,50.6200781663159,"[0.12,0.19)","[55,59)",1429.3540638
"60908",72,4680,1,"2-5","Male","Petrol","Twice","Private","No","No","MTPL+","<66",5.61229943758136,50.7111902026717,"[0.12,0.19)","[63,73)",371.84028716
"60911",30,4680,1,"2-5","Male","Gasoil","Twice","Private","No","No","MTPL","<66",5.61229943758136,50.7111902026717,"[0.12,0.19)","[29,32)",136.49017474
"60917",53,4690,1,"2-5","Male","Gasoil","Twice","Private","No","No","MTPL+","<66",5.60004921966589,50.7656995387787,"[0.12,0.19)","[51,55)",12394.676239
"60923",35,4800,1,"2-5","Male","Gasoil","Once","Private","No","No","MTPL+","<66",5.84550187660407,50.5845922911916,"[0.053,0.12)","[35,38)",108.99878284
"60945",54,4900,1,"2-5","Male","Gasoil","Twice","Private","No","No","MTPL","<66",5.8563992458902,50.4720320356054,"[-0.065,-0.0057)","[51,55)",1491.0051835
"60976",65,5150,1,"2-5","Male","Gasoil","Monthly","Private","No","No","MTPL+","<66",4.7451588029051,50.4349252738676,"[-0.12,-0.065)","[63,73)",1239.4676239
"60988",33,5300,1,"2-5","Male","Gasoil","Monthly","Private","No","No","MTPL+++","<66",5.04729088614995,50.4866658396914,"[-0.18,-0.12)","[32,35)",419.21273974
"60990",32,5300,1,"0-1","Male","Gasoil","Twice","Private","No","No","MTPL+++","66-110",5.04729088614995,50.4866658396914,"[-0.18,-0.12)","[32,35)",64.625841908
"60998",30,5500,1,"6-10","Male","Gasoil","Twice","Private","No","No","MTPL+","<66",4.9052030036768,50.235573161182,"[-0.24,-0.18)","[29,32)",155.77629097
"61016",52,5650,1,"6-10","Male","Petrol","Once","Professional","No","No","MTPL","<66",4.41429455713354,50.250978020853,"[-0.18,-0.12)","[51,55)",209.6435539
"61033",30,6000,1,"2-5","Male","Gasoil","Twice","Private","No","No","MTPL+","66-110",4.43835321997811,50.4167840517472,"[-0.065,-0.0057)","[29,32)",1033.7407877
"61057",34,6230,1,"2-5","Male","Gasoil","Twice","Private","No","No","MTPL+++","66-110",4.36210545981725,50.5142612259773,"[0.053,0.12)","[32,35)",1912.2010714
"61068",64,6540,1,"2-5","Male","Gasoil","Twice","Private","No","No","MTPL+","<66",4.25132284400045,50.3655862747808,"[-0.12,-0.065)","[63,73)",64.625841908
"61072",29,6700,2,"2-5","Male","Gasoil","Once","Private","No","No","MTPL+++","<66",5.75804187388387,49.6774378861817,"[-0.34,-0.24)","[29,32)",1161.6042677
"61087",54,6780,2,"2-5","Male","Gasoil","Thrice","Professional","No","No","MTPL+","66-110",5.80771125599661,49.6171059183604,"[-0.34,-0.24)","[51,55)",2380.918148
"61095",39,6840,1,"2-5","Male","Gasoil","Monthly","Professional","No","No","MTPL","<66",5.42276208519877,49.8510124597789,"[-0.47,-0.34)","[38,51)",74.095374555
"61098",79,6870,1,"0-1","Male","Petrol","Once","Private","No","No","MTPL","<66",5.33517477499521,50.0380541803731,"[-0.34,-0.24)","[73,95]",1165.0747771
"61132",58,7080,1,"6-10","Male","Gasoil","Once","Private","No","No","MTPL","66-110",3.87599191979681,50.3900658888633,"[-0.065,-0.0057)","[55,59)",3086.4974876
"61144",65,7100,1,"0-1","Male","Gasoil","Twice","Private","No","No","MTPL+++","<66",4.16727563811995,50.4673717065803,"[-0.065,-0.0057)","[63,73)",64.625841908
"61151",32,7100,1,"2-5","Male","Gasoil","Thrice","Private","No","No","MTPL+","<66",4.16727563811995,50.4673717065803,"[-0.065,-0.0057)","[32,35)",64.625841908
"61161",56,7130,1,"2-5","Male","Gasoil","Twice","Private","No","No","MTPL","<66",4.11090777790829,50.4249414416714,"[-0.065,-0.0057)","[55,59)",1426.3793415
"61173",63,7170,1,"2-5","Male","Gasoil","Thrice","Professional","Yes","No","MTPL+++","<66",4.22737900719555,50.4937686587172,"[-0.0057,0.053)","[63,73)",178.48333784
"61184",37,7320,1,"6-10","Male","Gasoil","Once","Private","No","No","MTPL","<66",3.64547178339776,50.4764520124001,"[-0.12,-0.065)","[35,38)",65.096839605
"61192",43,7350,2,"6-10","Male","Petrol","Twice","Private","No","No","MTPL","<66",3.70332419362267,50.4358656171383,"[-0.065,-0.0057)","[38,51)",1667.009586
"61205",44,7500,1,"6-10","Male","Petrol","Twice","Private","No","No","MTPL","<66",3.37706096524916,50.5919722599019,"[-0.24,-0.18)","[38,51)",3021.8716457
"61213",51,7600,1,"2-5","Male","Gasoil","Twice","Private","No","No","MTPL","<66",3.58143995207973,50.5121311053702,"[-0.12,-0.065)","[51,55)",145.01771199
"61222",57,7620,1,"0-1","Male","Gasoil","Twice","Private","No","No","MTPL+++","66-110",3.38632579307631,50.5365562341129,"[-0.24,-0.18)","[55,59)",3021.8716457
"61237",24,7700,1,"2-5","Male","Gasoil","Twice","Private","No","No","MTPL+","66-110",3.21269124564125,50.7430600337696,"[-0.24,-0.18)","[17,26)",125.23580872
"61257",45,7800,1,"6-10","Male","Petrol","Twice","Private","No","No","MTPL+","<66",3.77463463604493,50.634778132839,"[-0.065,-0.0057)","[38,51)",1566.1912895
"61267",30,7860,1,"6-10","Male","Gasoil","Twice","Private","No","No","MTPL+","<66",3.81682341753955,50.7078824704401,"[-0.065,-0.0057)","[29,32)",149.97558249
"61282",67,8000,1,"2-5","Male","Gasoil","Monthly","Private","No","No","MTPL+++","<66",3.20264974473026,51.2336589465689,"[-0.12,-0.065)","[63,73)",623.67531898
"61286",27,8000,1,"2-5","Male","Gasoil","Once","Private","No","No","MTPL","<66",3.20264974473026,51.2336589465689,"[-0.12,-0.065)","[26,29)",1689.9397371
"61288",27,8210,1,"2-5","Male","Gasoil","Once","Private","No","No","MTPL","<66",3.14516959072792,51.1315296968253,"[-0.12,-0.065)","[26,29)",62.394800185
"61298",41,8400,1,"2-5","Male","Petrol","Once","Private","No","No","MTPL+","<66",2.91536169402608,51.2099253319109,"[-0.12,-0.065)","[38,51)",243.15875845
"61300",23,8400,1,"6-10","Male","Gasoil","Thrice","Private","No","No","MTPL","<66",2.91536169402608,51.2099253319109,"[-0.12,-0.065)","[17,26)",63.609478457
"61301",45,8420,1,"2-5","Male","Petrol","Twice","Private","No","No","MTPL","66-110",3.0268156742197,51.2568750993037,"[-0.12,-0.065)","[38,51)",751.31569488
"61312",60,8490,1,"0-1","Male","Petrol","Once","Private","No","No","MTPL+++","66-110",3.08592810962965,51.1887681841268,"[-0.12,-0.065)","[59,63)",18923.051371
"61316",25,8500,1,"6-10","Male","Petrol","Once","Private","No","No","MTPL","<66",3.26599388353309,50.815477076916,"[-0.24,-0.18)","[17,26)",131.97851259
"61317",24,8500,1,"2-5","Male","Gasoil","Once","Private","No","No","MTPL+","<66",3.26599388353309,50.815477076916,"[-0.24,-0.18)","[17,26)",4090.2431588
"61318",51,8500,1,"2-5","Male","Gasoil","Once","Private","No","No","MTPL+++","<66",3.26599388353309,50.815477076916,"[-0.24,-0.18)","[51,55)",1363.4143863
"61324",25,8560,2,"2-5","Male","Petrol","Twice","Private","No","No","MTPL","<66",3.16298553843195,50.8314930860231,"[-0.24,-0.18)","[17,26)",267.57627064
"61326",24,8580,1,"2-5","Male","Gasoil","Monthly","Private","No","No","MTPL+","<66",3.43773620133127,50.7776148252496,"[-0.18,-0.12)","[17,26)",563.73466469
"61351",22,8820,1,"6-10","Male","Petrol","Twice","Private","No","No","MTPL","<66",3.08505076621107,51.0622138686821,"[-0.18,-0.12)","[17,26)",1363.4143863
"61367",34,8940,1,"2-5","Male","Gasoil","Once","Professional","No","No","MTPL","66-110",3.04585739222739,50.8101748441778,"[-0.24,-0.18)","[32,35)",1115.5208615
"61370",31,8980,1,"6-10","Male","Petrol","Thrice","Private","No","No","MTPL","<66",2.99312399274009,50.8664687720621,"[-0.18,-0.12)","[29,32)",1426.3793415
"61377",62,9000,1,"6-10","Male","Gasoil","Twice","Private","No","No","MTPL","<66",3.70785832481243,51.058541399203,"[0.053,0.12)","[59,63)",220.40213288
"61389",60,9060,1,"2-5","Male","Gasoil","Once","Private","No","No","MTPL","<66",3.79762310402532,51.1988869459921,"[0.053,0.12)","[59,63)",605.10809397
"61399",42,9140,1,"2-5","Male","Gasoil","Once","Private","No","No","MTPL+++","<66",4.19473478497975,51.1329803147784,"[-0.0057,0.053)","[38,51)",64.625841908
"61402",31,9140,1,"6-10","Male","Petrol","Once","Private","No","No","MTPL","<66",4.19473478497975,51.1329803147784,"[-0.0057,0.053)","[29,32)",179.97069899
"61420",24,9420,1,"2-5","Male","Gasoil","Monthly","Private","No","No","MTPL+","<66",3.9413774171549,50.9216124752921,"[-0.0057,0.053)","[17,26)",4338.1366835
"61426",45,9600,1,"2-5","Male","Gasoil","Once","Private","No","No","MTPL","66-110",3.59684986083487,50.7496567004369,"[-0.12,-0.065)","[38,51)",1426.3793415
"61448",34,1030,1,"6-10","Male","Petrol","Monthly","Private","No","No","MTPL+","<66",4.37594298765491,50.861628614756,"[0.27,0.36]","[32,35)",1990.9320549
